value,label,count
3474712055,phone_number,1
3474712550,phone_number,1
3474712580,phone_number,1
3474712600,phone_number,1
3474712620,phone_number,1
3474712690,phone_number,1
3474712700,phone_number,1
3474785228,phone_number,1
3474917701,phone_number,1
3475147060,phone_number,1
3475147082,phone_number,1
3476024335,phone_number,1
3476424306,phone_number,1
3477130100,phone_number,1
3477706911,phone_number,1
3478172017,phone_number,1
3478719002,phone_number,1
3479852140,phone_number,1
6462741580,phone_number,1
6462777170,phone_number,1
6463602363,phone_number,1
6463802580,phone_number,1
6464426500,phone_number,1
6464426600,phone_number,1
6465566283,phone_number,1
6465580027,phone_number,1
6465580043,phone_number,1
6465695900,phone_number,1
6466596029,phone_number,1
6466729020,phone_number,1
6467017117,phone_number,1
6467902121,phone_number,1
6467902129,phone_number,1
6467902137,phone_number,1
6467902145,phone_number,1
6467902150,phone_number,1
6467902153,phone_number,1
6467902161,phone_number,1
6467902173,phone_number,1
6467902177,phone_number,1
6468129600,phone_number,1
6468129700,phone_number,1
6469150025,phone_number,1
7182063240,phone_number,1
7182182444,phone_number,1
7182201830,phone_number,1
7182215837,phone_number,1
7182221605,phone_number,1
7182226400,phone_number,1
7182300851,phone_number,1
7182320685,phone_number,1
7182323873,phone_number,1
7182344940,phone_number,1
7182352223,phone_number,1
7182353600,phone_number,1
7182362380,phone_number,1
7182362906,phone_number,1
7182364205,phone_number,1
7182365447,phone_number,1
7182365466,phone_number,1
7182367071,phone_number,1
7182367755,phone_number,1
7182369003,phone_number,1
7182395660,phone_number,1
7182397401,phone_number,1
7182404340,phone_number,1
7182411000,phone_number,1
7182414828,phone_number,1
7182418488,phone_number,1
7182465681,phone_number,1
7182505767,phone_number,1
7182514110,phone_number,1
7182574034,phone_number,1
7182574428,phone_number,1
7182606002,phone_number,1
7182634004,phone_number,1
7182639770,phone_number,1
7182657580,phone_number,1
7182664841,phone_number,1
7182682775,phone_number,1
7182687231,phone_number,1
7182711021,phone_number,1
7182714971,phone_number,1
7182716200,phone_number,1
7182721843,phone_number,1
7182726075,phone_number,1
7182733500,phone_number,1
7182761348,phone_number,1
7182762745,phone_number,1
7182774828,phone_number,1
7182776116,phone_number,1
7182777010,phone_number,1
7182781220,phone_number,1
7182781915,phone_number,1
